,PERMIT_TYPE,REVIEW_TYPE,PROCESSING_TIME,BUILDING_FEE_PAID,ZONING_FEE_PAID,OTHER_FEE_PAID,SUBTOTAL_PAID,BUILDING_FEE_UNPAID,ZONING_FEE_UNPAID,OTHER_FEE_UNPAID,SUBTOTAL_UNPAID,BUILDING_FEE_WAIVED,ZONING_FEE_WAIVED,OTHER_FEE_WAIVED,SUBTOTAL_WAIVED,TOTAL_FEE,REPORTED_COST,COMMUNITY_AREA,CENSUS_TRACT,WARD,IS_PERMIT_VALID
48185,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,140,750.0,50.0,0.0,800.0,0.0,0,0.0,0.0,0.0,0,0,0.0,800.0,25000.0,24,243000,1,1
48200,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4,1800.0,0.0,0.0,1800.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1800.0,175000.0,24,240200,32,1
48206,PERMIT - SIGNS,SIGN PERMIT,84,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,2500.0,8,81800,42,1
48207,PERMIT - SIGNS,SIGN PERMIT,84,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,2500.0,8,81800,42,1
48209,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,28,375.0,0.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,100.0,32,320100,42,1
48210,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,28,375.0,0.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,100.0,32,320100,42,1
48211,PERMIT - SIGNS,SIGN PERMIT,1,40.0,200.0,0.0,240.0,0.0,0,0.0,0.0,0.0,0,0,0.0,240.0,500.0,32,320100,42,1
48213,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,6,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,22610.0,46,460500,7,1
48214,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,6,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,12920.0,70,700401,18,1
48215,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,6,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,19380.0,71,710400,17,1
48216,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,6,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,13566.0,66,835000,16,1
48217,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,6,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,30400.0,58,580200,12,1
48218,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,6,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,80000.0,22,220901,26,1
48229,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1,150.0,0.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0,0,0.0,150.0,1712.0,24,241000,1,1
48232,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1,300.0,0.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,1.0,42,420300,20,1
48235,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,171,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,20000.0,44,842400,17,1
48238,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,3,302.0,50.0,0.0,352.0,0.0,0,0.0,0.0,0.0,0,0,0.0,352.0,17800.0,28,838100,27,1
48239,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,48,825.0,0.0,0.0,825.0,0.0,0,0.0,0.0,0.0,0,0,0.0,825.0,10000.0,28,833300,25,1
48244,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,63,2880.0,75.0,0.0,2955.0,0.0,0,0.0,0.0,0.0,0,0,0.0,2955.0,750000.0,22,221100,32,1
48250,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,9,302.0,50.0,0.0,352.0,0.0,0,0.0,0.0,0.0,0,0,0.0,352.0,560506.0,8,81100,2,1
48253,PERMIT - SIGNS,SIGN PERMIT,1,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,9000.0,11,110100,45,1
48260,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,20,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,4585.0,32,839100,42,1
48261,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,16,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,5000.0,28,280100,42,1
48262,PERMIT - SIGNS,SIGN PERMIT,71,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,1450.0,32,320600,4,1
48268,PERMIT - SIGNS,SIGN PERMIT,13,200.0,200.0,0.0,400.0,0.0,0,0.0,0.0,0.0,0,0,0.0,400.0,5000.0,2,20901,50,1
48274,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,1,450.0,0.0,0.0,450.0,0.0,0,0.0,0.0,0.0,0,0,0.0,450.0,75000.0,60,839900,11,1
48283,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,248,500.0,75.0,0.0,575.0,0.0,0,0.0,0.0,0.0,0,0,0.0,575.0,75000.0,24,243300,1,1
48291,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,38,550.0,50.0,0.0,600.0,0.0,0,0.0,0.0,0.0,0,0,0.0,600.0,38000.0,2,20702,50,1
48293,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,77,1000.5,75.0,0.0,1075.5,0.0,0,0.0,0.0,0.0,0,0,0.0,1075.5,1600000.0,61,842600,11,1
48299,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2,150.0,0.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0,0,0.0,150.0,1732.0,60,840000,11,1
48302,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,11,350.0,0.0,0.0,350.0,0.0,0,0.0,0.0,0.0,0,0,0.0,350.0,75000.0,8,81403,42,1
48306,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,26,375.0,0.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,1000.0,29,843100,24,1
48311,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,10000.0,22,221100,32,1
48315,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4,300.0,0.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,1.0,8,81100,2,1
48318,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,122,302.0,75.0,0.0,377.0,0.0,0,0.0,0.0,0.0,0,0,0.0,377.0,20000.0,10,100300,41,1
48323,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,80,550.0,50.0,0.0,600.0,0.0,0,0.0,0.0,0.0,0,0,0.0,600.0,59620.0,72,720300,19,1
48325,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1,150.0,0.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0,0,0.0,150.0,4500.0,69,691400,6,1
48328,PERMIT - SIGNS,SIGN PERMIT,2,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,6500.0,8,81000,2,1
48333,PERMIT - RENOVATION/ALTERATION,SELF CERT,28,1300.0,1500.0,0.0,2800.0,0.0,0,0.0,0.0,0.0,0,0,0.0,2800.0,250000.0,2,20701,40,1
48334,PERMIT - SIGNS,SIGN PERMIT,1,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,6000.0,36,836400,4,1
48335,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,9490.0,42,420800,20,1
48338,PERMIT - SIGNS,SIGN PERMIT,1,40.0,200.0,0.0,240.0,0.0,0,0.0,0.0,0.0,0,0,0.0,240.0,1500.0,11,110400,45,1
48341,PERMIT - SIGNS,SIGN PERMIT,1,0.0,200.0,0.0,200.0,100.0,0,0.0,100.0,0.0,0,0,0.0,300.0,3500.0,70,700301,18,1
48343,PERMIT - SIGNS,SIGN PERMIT,28,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,2500.0,19,190402,30,1
48344,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,92,750.0,75.0,0.0,825.0,0.0,0,0.0,0.0,0.0,0,0,0.0,825.0,25000.0,74,740300,19,1
48349,PERMIT - SIGNS,SIGN PERMIT,2,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,6000.0,8,81500,42,1
48351,PERMIT - SIGNS,SIGN PERMIT,64,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,3000.0,8,81201,42,1
48352,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1,450.0,0.0,0.0,450.0,0.0,0,0.0,0.0,0.0,0,0,0.0,450.0,410000.0,1,10300,49,1
48353,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,24000.0,58,580200,12,1
48356,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1,250.0,75.0,0.0,325.0,0.0,0,0.0,0.0,0.0,0,0,0.0,325.0,20000.0,34,340600,11,1
48357,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,87,1009.8,50.0,0.0,1059.8,0.0,0,0.0,0.0,0.0,0,0,0.0,1059.8,40000.0,16,160700,33,1
48359,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,302.0,50,0,352.0,352.0,43762.0,68,681200,6,1
48361,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,5000.0,1,10503,49,1
48363,PERMIT - SIGNS,SIGN PERMIT,1,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,9500.0,11,110400,45,1
48364,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,116,818.34,75.0,0.0,893.34,0.0,0,0.0,0.0,0.0,0,0,0.0,893.34,157500.0,31,310600,25,1
48367,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,225.0,50.0,25.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,37000.0,70,700501,18,1
48371,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,25000.0,25,831400,29,1
48373,PERMIT - SIGNS,SIGN PERMIT,28,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,2500.0,19,190402,30,1
48376,PERMIT - SIGNS,SIGN PERMIT,1,0.0,200.0,0.0,200.0,100.0,0,0.0,100.0,0.0,0,0,0.0,300.0,2000.0,70,700301,18,1
48379,PERMIT - SIGNS,SIGN PERMIT,1,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,6000.0,36,836400,4,1
48380,PERMIT - SIGNS,SIGN PERMIT,2,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,7000.0,32,839100,42,1
48381,PERMIT - SIGNS,SIGN PERMIT,28,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,2500.0,19,190402,30,1
48382,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10,1104.0,75.0,0.0,1179.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1179.0,50000.0,5,843700,47,1
48384,PERMIT - SIGNS,SIGN PERMIT,1,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,6500.0,11,110400,45,1
48386,PERMIT - SIGNS,SIGN PERMIT,2,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,4638.0,32,320100,42,1
48387,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,74530.0,73,730400,21,1
48389,PERMIT - SIGNS,SIGN PERMIT,1,150.0,200.0,0.0,350.0,0.0,0,0.0,0.0,0.0,0,0,0.0,350.0,2400.0,16,160501,35,1
48390,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,32000.0,71,710500,21,1
48392,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,8398.0,9,90100,41,1
48393,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,15,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,3500.0,32,839100,42,1
48399,PERMIT - SIGNS,SIGN PERMIT,225,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,500.0,19,191100,36,1
48400,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,16796.0,48,480400,8,1
48401,PERMIT - SIGNS,SIGN PERMIT,2,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,3500.0,32,320600,4,1
48403,PERMIT - SIGNS,SIGN PERMIT,2,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,1101.0,32,320100,42,1
48406,PERMIT - SIGNS,SIGN PERMIT,28,200.0,200.0,0.0,400.0,0.0,0,0.0,0.0,0.0,0,0,0.0,400.0,2500.0,19,190402,30,1
48407,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4,477.0,50.0,0.0,527.0,0.0,0,0.0,0.0,0.0,0,0,0.0,527.0,4500.0,66,660301,16,1
48408,PERMIT - SIGNS,SIGN PERMIT,2,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,1789.0,32,320100,42,1
48409,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7,225.0,50.0,25.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,47820.0,73,730700,34,1
48415,PERMIT - SIGNS,SIGN PERMIT,28,200.0,200.0,0.0,400.0,0.0,0,0.0,0.0,0.0,0,0,0.0,400.0,2500.0,19,190402,30,1
48416,PERMIT - SIGNS,SIGN PERMIT,79,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,17500.0,11,110501,45,1
48417,PERMIT - RENOVATION/ALTERATION,SELF CERT,1,2192.91,1500.0,1450.0,5142.91,0.0,0,0.0,0.0,0.0,0,0,0.0,5142.91,250000.0,77,30900,40,1
48420,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,128,5400.0,75.0,0.0,5475.0,0.0,0,0.0,0.0,0.0,0,0,0.0,5475.0,80000.0,14,140200,33,1
48421,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,9348.0,25,250400,29,1
48423,PERMIT - SIGNS,SIGN PERMIT,1,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,6500.0,20,190900,31,1
48424,PERMIT - SIGNS,SIGN PERMIT,225,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,500.0,19,191100,36,1
48427,PERMIT - SIGNS,SIGN PERMIT,50,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,5000.0,23,231200,27,1
48431,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,27326.0,64,640500,23,1
48434,PERMIT - SIGNS,SIGN PERMIT,28,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,2500.0,19,190402,30,1
48435,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,39528.0,62,620300,13,1
48436,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,17080.0,63,630300,14,1
48438,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,18,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,3000.0,8,81800,42,1
48442,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,18,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,8400.0,8,81800,42,1
48446,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,17,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,8400.0,8,81401,42,1
48447,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,10,225.0,0.0,0.0,225.0,0.0,0,0.0,0.0,0.0,0,0,0.0,225.0,1.0,7,70400,43,1
48452,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,137,1991.34,50.0,1000.0,3041.34,0.0,0,0.0,0.0,0.0,0,0,0.0,3041.34,135000.0,23,230100,26,1
48453,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,160,750.0,75.0,0.0,825.0,0.0,0,0.0,0.0,0.0,0,0,0.0,825.0,39270.0,8,842200,27,1
48454,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,65,1500.0,75.0,626.0,2201.0,0.0,0,0.0,0.0,0.0,0,0,0.0,2201.0,500.0,10,100600,45,1
48455,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,6,750.0,0.0,0.0,750.0,0.0,0,0.0,0.0,0.0,0,0,0.0,750.0,500.0,43,834200,8,1
48457,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,35,1710.0,75.0,0.0,1785.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1785.0,500000.0,7,71100,43,1
48461,PERMIT - NEW CONSTRUCTION,SELF CERT,1,2150.0,150.0,313.0,2613.0,0.0,0,0.0,0.0,0.0,0,0,0.0,2613.0,100000.0,6,60100,47,1
48462,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,119,3000.0,75.0,0.0,3075.0,0.0,0,0.0,0.0,0.0,0,0,0.0,3075.0,250000.0,77,30101,48,1
48463,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,161,150.0,0.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0,0,0.0,150.0,1000.0,28,281900,42,1
48466,PERMIT - SIGNS,SIGN PERMIT,2,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,1000.0,71,710100,17,1
48470,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,13,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,6500.0,66,661100,18,1
48497,PERMIT - SIGNS,SIGN PERMIT,5,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,5500.0,74,740200,19,1
48510,PERMIT - SIGNS,SIGN PERMIT,5,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,6500.0,74,740200,19,1
48529,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2,500.0,75.0,0.0,575.0,0.0,0,0.0,0.0,0.0,0,0,0.0,575.0,81000.0,24,240300,32,1
48530,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1,500.0,50.0,0.0,550.0,0.0,0,0.0,0.0,0.0,0,0,0.0,550.0,47084.0,3,31300,48,1
48534,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,29,750.0,75.0,0.0,825.0,0.0,0,0.0,0.0,0.0,0,0,0.0,825.0,50000.0,24,831000,2,1
48537,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,192,836.45,75.0,1253.0,2164.45,0.0,0,0.0,0.0,0.0,0,0,0.0,2164.45,125000.0,21,210100,33,1
48542,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,58,3670.8,50.0,0.0,3720.8,0.0,0,0.0,0.0,0.0,0,0,0.0,3720.8,1596000.0,7,70101,43,1
48543,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,34,1275.0,75.0,0.0,1350.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1350.0,5000000.0,8,81700,42,1
48544,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,55,450.0,75.0,0.0,525.0,0.0,0,0.0,0.0,0.0,0,0,0.0,525.0,60000.0,8,81800,42,1
48546,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,336,4412.63,817.0,0.0,5229.63,0.0,0,0.0,0.0,0.0,0,0,0.0,5229.63,590000.0,23,230600,37,1
48547,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,48,2753.1,50.0,0.0,2803.1,0.0,0,0.0,0.0,0.0,0,0,0.0,2803.1,1596000.0,7,70101,43,1
48548,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,103,1725.38,75.0,0.0,1800.38,0.0,0,0.0,0.0,0.0,0,0,0.0,1800.38,1500000.0,28,833000,27,1
48549,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2,175.0,50.0,0.0,225.0,0.0,0,0.0,0.0,0.0,0,0,0.0,225.0,1.0,7,71200,43,1
48552,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,127,550.0,75.0,625.0,1250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1250.0,31350.0,16,160200,39,1
48553,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1,1050.0,0.0,0.0,1050.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1050.0,638187.0,8,81201,42,1
48554,PERMIT - SIGNS,SIGN PERMIT,29,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,4000.0,8,81800,42,1
48555,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,28,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,25000.0,8,81500,42,1
48556,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,15,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,675.0,32,839100,42,1
48557,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,45,450.0,75.0,0.0,525.0,0.0,0,0.0,0.0,0.0,0,0,0.0,525.0,92000.0,8,81800,27,1
48560,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,15,802.0,50.0,0.0,852.0,0.0,0,0.0,0.0,0.0,0,0,0.0,852.0,552730.0,32,839100,42,1
48561,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,20,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,5860.0,28,833000,27,1
48566,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2,400.0,0.0,0.0,400.0,0.0,0,0.0,0.0,0.0,0,0,0.0,400.0,4500.0,8,81100,2,1
48583,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,112,800.0,50.0,0.0,850.0,0.0,0,0.0,0.0,0.0,0,0,0.0,850.0,45000.0,6,60400,47,1
48585,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,5,300.0,0.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,10000.0,31,310800,25,1
48586,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,41,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,2500.0,32,839100,42,1
48588,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,39,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,15000.0,32,839100,42,1
48596,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,18,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,2500.0,32,839100,42,1
48597,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,28492.0,46,460400,7,1
48598,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,118,1500.0,100.0,626.0,2226.0,0.0,0,0.0,0.0,0.0,0,0,0.0,2226.0,12600.0,24,240700,1,1
48602,PERMIT - SIGNS,SIGN PERMIT,19,200.0,200.0,0.0,400.0,0.0,0,0.0,0.0,0.0,0,0,0.0,400.0,25000.0,6,61100,44,1
48603,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,40992.0,15,150300,38,1
48604,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,20000.0,17,170600,38,1
48606,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,146,500.0,75.0,0.0,575.0,0.0,0,0.0,0.0,0.0,0,0,0.0,575.0,86712.0,7,70700,32,1
48615,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,351,785.4,50.0,0.0,835.4,0.0,0,0.0,0.0,0.0,0,0,0.0,835.4,200000.0,11,110100,45,1
48616,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,7605.0,25,250700,37,1
48617,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8,0.0,0.0,0.0,0.0,225.0,50,0.0,275.0,0.0,0,0,0.0,275.0,27326.0,64,640500,23,0
48618,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,5,400.0,0.0,0.0,400.0,0.0,0,0.0,0.0,0.0,0,0,0.0,400.0,4500.0,8,81100,2,1
48621,PERMIT - SIGNS,SIGN PERMIT,19,200.0,200.0,0.0,400.0,0.0,0,0.0,0.0,0.0,0,0,0.0,400.0,25000.0,6,61100,44,1
48622,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,6,225.0,0.0,0.0,225.0,0.0,0,0.0,0.0,0.0,0,0,0.0,225.0,480.0,32,320100,42,1
48634,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4,302.0,50.0,0.0,352.0,0.0,0,0.0,0.0,0.0,0,0,0.0,352.0,2560.0,21,210501,30,1
